product_id,position,image_url
206,3,https://samsonite.com.tn/4033-large_default/urban-groove.jpg
206,4,https://samsonite.com.tn/4034-large_default/urban-groove.jpg
206,5,https://samsonite.com.tn/4035-large_default/urban-groove.jpg
167,1,https://samsonite.com.tn/4340-large_default/urban-groove-ug3-sac-ordinateur-156.jpg
167,2,https://samsonite.com.tn/4341-large_default/urban-groove-ug3-sac-ordinateur-156.jpg
167,3,https://samsonite.com.tn/4342-large_default/urban-groove-ug3-sac-ordinateur-156.jpg
167,4,https://samsonite.com.tn/4343-large_default/urban-groove-ug3-sac-ordinateur-156.jpg
154,1,https://samsonite.com.tn/2834-large_default/sac-a-dos-ug-lifestyle-bp-6.jpg
154,2,https://samsonite.com.tn/2835-large_default/sac-a-dos-ug-lifestyle-bp-6.jpg
154,3,https://samsonite.com.tn/2836-large_default/sac-a-dos-ug-lifestyle-bp-6.jpg
154,4,https://samsonite.com.tn/2837-large_default/sac-a-dos-ug-lifestyle-bp-6.jpg
154,5,https://samsonite.com.tn/2838-large_default/sac-a-dos-ug-lifestyle-bp-6.jpg
153,1,https://samsonite.com.tn/4107-large_default/sac-a-dos-ug-lifestyle.jpg
153,2,https://samsonite.com.tn/4108-large_default/sac-a-dos-ug-lifestyle.jpg
153,3,https://samsonite.com.tn/4109-large_default/sac-a-dos-ug-lifestyle.jpg
125,1,https://samsonite.com.tn/4161-large_default/summerfunk-duffle.jpg
125,2,https://samsonite.com.tn/4162-large_default/summerfunk-duffle.jpg
125,3,https://samsonite.com.tn/4163-large_default/summerfunk-duffle.jpg
163,1,https://samsonite.com.tn/4356-large_default/at-work-sac-ordinateur-173.jpg
163,2,https://samsonite.com.tn/4357-large_default/at-work-sac-ordinateur-173.jpg
163,3,https://samsonite.com.tn/4358-large_default/at-work-sac-ordinateur-173.jpg
163,4,https://samsonite.com.tn/4359-large_default/at-work-sac-ordinateur-173.jpg
163,5,https://samsonite.com.tn/4360-large_default/at-work-sac-ordinateur-173.jpg
105,1,https://samsonite.com.tn/2337-large_default/sac-urban-pack-florale.jpg
105,2,https://samsonite.com.tn/2338-large_default/sac-urban-pack-florale.jpg
105,3,https://samsonite.com.tn/2339-large_default/sac-urban-pack-florale.jpg
105,4,https://samsonite.com.tn/2340-large_default/sac-urban-pack-florale.jpg
105,5,https://samsonite.com.tn/2341-large_default/sac-urban-pack-florale.jpg
105,6,https://samsonite.com.tn/2342-large_default/sac-urban-pack-florale.jpg
